Verband;Saison;Meisterschaft;Region;Altersklasse;Liga;Gruppe;VereinVerband;VereinRegion;VereinNr;VereinName;MannschaftAltersklasse;MannschaftNr;Rang;Begegnungen;Siege;Unentschieden;Niederlagen;BaelleGewonnen;BaelleVerloren;SaetzeGewonnen;SaetzeVerloren;SpieleGewonnen;SpieleVerloren;PunkteGewonnen;PunkteVerloren;Status
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 19;2. Bezirksliga Jugend 19;2. Bezirksliga 2 Jugend 19;WTTV;Ostwestfalen/Lippe;42718;SV Heide Paderborn;Jugend 19;1;4;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 19;2. Bezirksliga Jugend 19;2. Bezirksliga 2 Jugend 19;WTTV;Ostwestfalen/Lippe;42712;TuRa Elsen;Jugend 19;2;5;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 19;2. Bezirksliga Jugend 19;2. Bezirksliga 2 Jugend 19;WTTV;Ostwestfalen/Lippe;42722;DJK Graf Sporck 1920 e.V. Delbrück;Jugend 19;1;6;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 19;2. Bezirksliga Jugend 19;2. Bezirksliga 2 Jugend 19;WTTV;Ostwestfalen/Lippe;42802;BV 23 Alme e.V.;Jugend 19;1;7;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 19;2. Bezirksliga Jugend 19;2. Bezirksliga 2 Jugend 19;WTTV;Ostwestfalen/Lippe;42706;SC GW Paderborn;Jugend 19;2;8;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 19;2. Bezirksliga Jugend 19;2. Bezirksliga 2 Jugend 19;WTTV;Ostwestfalen/Lippe;42707;SC Victoria Neuenbeken;Jugend 19;1;9;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 19;2. Bezirksliga Jugend 19;2. Bezirksliga 2 Jugend 19;WTTV;Ostwestfalen/Lippe;42726;TSV Schloß Neuhaus;Jugend 19;1;10;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 19;2. Bezirksliga Jugend 19;2. Bezirksliga 3 Jugend 19;WTTV;Ostwestfalen/Lippe;42507;Sportverein 1930 Bergheim;Jugend 19;2;1;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 19;2. Bezirksliga Jugend 19;2. Bezirksliga 3 Jugend 19;WTTV;Ostwestfalen/Lippe;42503;TuS Bad Driburg;Jugend 19;2;2;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 19;2. Bezirksliga Jugend 19;2. Bezirksliga 3 Jugend 19;WTTV;Ostwestfalen/Lippe;42522;TTV Grün-Weiß Daseburg;Jugend 19;2;3;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 19;2. Bezirksliga Jugend 19;2. Bezirksliga 3 Jugend 19;WTTV;Ostwestfalen/Lippe;42501;DJK Adler Brakel;Jugend 19;3;4;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 19;2. Bezirksliga Jugend 19;2. Bezirksliga 3 Jugend 19;WTTV;Ostwestfalen/Lippe;42524;TTC Borgentreich;Jugend 19;1;5;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 19;2. Bezirksliga Jugend 19;2. Bezirksliga 3 Jugend 19;WTTV;Ostwestfalen/Lippe;42512;SV Vörden;Jugend 19;1;6;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 19;2. Bezirksliga Jugend 19;2. Bezirksliga 3 Jugend 19;WTTV;Ostwestfalen/Lippe;42518;FC Bühne 1929;Jugend 19;1;7;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 19;2. Bezirksliga Jugend 19;2. Bezirksliga 3 Jugend 19;WTTV;Ostwestfalen/Lippe;42522;TTV Grün-Weiß Daseburg;Jugend 19;3;8;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 19;2. Bezirksliga Jugend 19;2. Bezirksliga 3 Jugend 19;WTTV;Ostwestfalen/Lippe;42504;TTG Ikenhausen;Jugend 19;2;9;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 15;1. Bezirksliga Jugend 15;1. Bezirksliga 1 Jugend 15;WTTV;Ostwestfalen/Lippe;42617;VfL Hiddesen-Pivitsheide;Jugend 15;1;1;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 15;1. Bezirksliga Jugend 15;1. Bezirksliga 1 Jugend 15;WTTV;Ostwestfalen/Lippe;42614;TTV Lage e.V.;Jugend 15;1;2;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 15;1. Bezirksliga Jugend 15;1. Bezirksliga 1 Jugend 15;WTTV;Ostwestfalen/Lippe;42623;TuS Ahmsen;Jugend 15;1;3;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 15;1. Bezirksliga Jugend 15;1. Bezirksliga 1 Jugend 15;WTTV;Ostwestfalen/Lippe;42612;TuS Bexterhagen;Jugend 15;1;4;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 15;1. Bezirksliga Jugend 15;1. Bezirksliga 1 Jugend 15;WTTV;Ostwestfalen/Lippe;42610;TuS Helpup;Jugend 15;1;5;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 15;1. Bezirksliga Jugend 15;1. Bezirksliga 2 Jugend 15;WTTV;Ostwestfalen/Lippe;42507;Sportverein 1930 Bergheim;Jugend 15;1;1;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 15;1. Bezirksliga Jugend 15;1. Bezirksliga 2 Jugend 15;WTTV;Ostwestfalen/Lippe;42707;SC Victoria Neuenbeken;Jugend 15;1;2;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 15;1. Bezirksliga Jugend 15;1. Bezirksliga 2 Jugend 15;WTTV;Ostwestfalen/Lippe;42719;SV BW Etteln;Jugend 15;1;3;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 15;1. Bezirksliga Jugend 15;1. Bezirksliga 2 Jugend 15;WTTV;Ostwestfalen/Lippe;42521;SV Menne;Jugend 15;1;4;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 15;1. Bezirksliga Jugend 15;1. Bezirksliga 2 Jugend 15;WTTV;Ostwestfalen/Lippe;42512;SV Vörden;Jugend 15;1;5;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 15;2. Bezirksliga Jugend 15;2. Bezirksliga 1 Jugend 15;WTTV;Ostwestfalen/Lippe;42726;TSV Schloß Neuhaus;Jugend 15;1;1;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 15;2. Bezirksliga Jugend 15;2. Bezirksliga 1 Jugend 15;WTTV;Ostwestfalen/Lippe;42706;SC GW Paderborn;Jugend 15;1;2;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 15;2. Bezirksliga Jugend 15;2. Bezirksliga 1 Jugend 15;WTTV;Ostwestfalen/Lippe;42708;SC Borchen;Jugend 15;1;3;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 15;2. Bezirksliga Jugend 15;2. Bezirksliga 1 Jugend 15;WTTV;Ostwestfalen/Lippe;42711;TuS Bad Wünnenberg;Jugend 15;1;4;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 15;2. Bezirksliga Jugend 15;2. Bezirksliga 1 Jugend 15;WTTV;Ostwestfalen/Lippe;42503;TuS Bad Driburg;Jugend 15;1;5;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 15;2. Bezirksliga Jugend 15;2. Bezirksliga 2 Jugend 15;WTTV;Ostwestfalen/Lippe;42507;Sportverein 1930 Bergheim;Jugend 15;2;1;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 15;2. Bezirksliga Jugend 15;2. Bezirksliga 2 Jugend 15;WTTV;Ostwestfalen/Lippe;42607;TTV Horn-Bad Meinberg e.V.;Jugend 15;1;2;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 15;2. Bezirksliga Jugend 15;2. Bezirksliga 2 Jugend 15;WTTV;Ostwestfalen/Lippe;42501;DJK Adler Brakel;Jugend 15;1;3;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 15;2. Bezirksliga Jugend 15;2. Bezirksliga 2 Jugend 15;WTTV;Ostwestfalen/Lippe;42520;TTV Warburg;Jugend 15;1;4;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 15;2. Bezirksliga Jugend 15;2. Bezirksliga 2 Jugend 15;WTTV;Ostwestfalen/Lippe;42524;TTC Borgentreich;Jugend 15;1;5;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 15;2. Bezirksliga Jugend 15;2. Bezirksliga 2 Jugend 15;WTTV;Ostwestfalen/Lippe;42505;Tischtennisverein Höxter;Jugend 15;1;6;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 15;1. Bezirksklasse Jugend 15;1. Bezirksklasse 1 Jugend 15;WTTV;Ostwestfalen/Lippe;42629;TV Barntrup;Jugend 15;1;1;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 15;1. Bezirksklasse Jugend 15;1. Bezirksklasse 1 Jugend 15;WTTV;Ostwestfalen/Lippe;42608;TSV Eintracht Belle;Jugend 15;1;2;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 15;1. Bezirksklasse Jugend 15;1. Bezirksklasse 1 Jugend 15;WTTV;Ostwestfalen/Lippe;42623;TuS Ahmsen;Jugend 15;2;3;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 15;1. Bezirksklasse Jugend 15;1. Bezirksklasse 1 Jugend 15;WTTV;Ostwestfalen/Lippe;42607;TTV Horn-Bad Meinberg e.V.;Jugend 15;2;4;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 15;1. Bezirksklasse Jugend 15;1. Bezirksklasse 1 Jugend 15;WTTV;Ostwestfalen/Lippe;42601;TTC Schuckenbaum;Jugend 15;1;5;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 15;1. Bezirksklasse Jugend 15;1. Bezirksklasse 2 Jugend 15;WTTV;Ostwestfalen/Lippe;42712;TuRa Elsen;Jugend 15;1;1;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 15;1. Bezirksklasse Jugend 15;1. Bezirksklasse 2 Jugend 15;WTTV;Ostwestfalen/Lippe;42724;SV Rot-Weiß Alfen;Jugend 15;1;2;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 15;1. Bezirksklasse Jugend 15;1. Bezirksklasse 2 Jugend 15;WTTV;Ostwestfalen/Lippe;42802;BV 23 Alme e.V.;Jugend 15;1;3;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 15;1. Bezirksklasse Jugend 15;1. Bezirksklasse 2 Jugend 15;WTTV;Ostwestfalen/Lippe;42719;SV BW Etteln;Jugend 15;2;4;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 15;1. Bezirksklasse Jugend 15;1. Bezirksklasse 2 Jugend 15;WTTV;Ostwestfalen/Lippe;42802;BV 23 Alme e.V.;Jugend 15;2;5;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 15;1. Bezirksklasse Jugend 15;1. Bezirksklasse 2 Jugend 15;WTTV;Ostwestfalen/Lippe;42722;DJK Graf Sporck 1920 e.V. Delbrück;Jugend 15;1;6;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 15;1. Bezirksklasse Jugend 15;1. Bezirksklasse 3 Jugend 15;WTTV;Ostwestfalen/Lippe;42502;TTV Borgholz;Jugend 15;1;1;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 15;1. Bezirksklasse Jugend 15;1. Bezirksklasse 3 Jugend 15;WTTV;Ostwestfalen/Lippe;42523;SV GW Lütgeneder;Jugend 15;1;2;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 15;1. Bezirksklasse Jugend 15;1. Bezirksklasse 3 Jugend 15;WTTV;Ostwestfalen/Lippe;42523;SV GW Lütgeneder;Jugend 15;2;3;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 15;1. Bezirksklasse Jugend 15;1. Bezirksklasse 3 Jugend 15;WTTV;Ostwestfalen/Lippe;42502;TTV Borgholz;Jugend 15;2;4;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 15;1. Bezirksklasse Jugend 15;1. Bezirksklasse 3 Jugend 15;WTTV;Ostwestfalen/Lippe;42518;FC Bühne 1929;Jugend 15;1;5;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 13;1. Bezirksliga Jugend 13;1. Bezirksliga 1 Jugend 13;WTTV;Ostwestfalen/Lippe;42623;TuS Ahmsen;Jugend 13;1;1;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 13;1. Bezirksliga Jugend 13;1. Bezirksliga 1 Jugend 13;WTTV;Ostwestfalen/Lippe;42706;SC GW Paderborn;Jugend 13;1;2;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 13;1. Bezirksliga Jugend 13;1. Bezirksliga 1 Jugend 13;WTTV;Ostwestfalen/Lippe;42712;TuRa Elsen;Jugend 13;1;3;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 13;1. Bezirksliga Jugend 13;1. Bezirksliga 1 Jugend 13;WTTV;Ostwestfalen/Lippe;42608;TSV Eintracht Belle;Jugend 13;1;4;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 13;1. Bezirksliga Jugend 13;1. Bezirksliga 1 Jugend 13;WTTV;Ostwestfalen/Lippe;42614;TTV Lage e.V.;Jugend 13;1;5;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 13;1. Bezirksliga Jugend 13;1. Bezirksliga 1 Jugend 13;WTTV;Ostwestfalen/Lippe;42612;TuS Bexterhagen;Jugend 13;1;6;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 13;1. Bezirksliga Jugend 13;1. Bezirksliga 1 Jugend 13;WTTV;Ostwestfalen/Lippe;42716;SV Rot-Weiß Bentfeld;Jugend 13;1;7;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 13;1. Bezirksliga Jugend 13;1. Bezirksliga 1 Jugend 13;WTTV;Ostwestfalen/Lippe;42503;TuS Bad Driburg;Jugend 13;1;8;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 13;1. Bezirksliga Jugend 13;1. Bezirksliga 2 Jugend 13;WTTV;Ostwestfalen/Lippe;42520;TTV Warburg;Jugend 13;1;1;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 13;1. Bezirksliga Jugend 13;1. Bezirksliga 2 Jugend 13;WTTV;Ostwestfalen/Lippe;42502;TTV Borgholz;Jugend 13;1;2;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 13;1. Bezirksliga Jugend 13;1. Bezirksliga 2 Jugend 13;WTTV;Ostwestfalen/Lippe;42501;DJK Adler Brakel;Jugend 13;1;3;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 13;1. Bezirksliga Jugend 13;1. Bezirksliga 2 Jugend 13;WTTV;Ostwestfalen/Lippe;42526;SV Teutonia Ossendorf;Jugend 13;1;4;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 13;1. Bezirksliga Jugend 13;1. Bezirksliga 2 Jugend 13;WTTV;Ostwestfalen/Lippe;42521;SV Menne;Jugend 13;1;5;0;0;0;0;0;0;0;0;0;0;0;0;
WTTV;2026/27;Bezirk Ostwestfalen/Lippe 2026/27;Ostwestfalen/Lippe;Jugend 13;1. Bezirksliga Jugend 13;1. Bezirksliga 2 Jugend 13;WTTV;Ostwestfalen/Lippe;42504;TTG Ikenhausen;Jugend 13;1;6;0;0;0;0;0;0;0;0;0;0;0;0;
